week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-01-22,BEV-017,STR-012,291,58,41,308,False
2024-01-22,BEV-018,STR-012,232,113,54,291,False
2024-01-22,BEV-019,STR-012,126,87,78,135,False
2024-01-22,BEV-020,STR-012,136,106,67,175,False
2024-01-22,BEV-001,STR-013,141,58,38,161,False
2024-01-22,BEV-002,STR-013,193,141,92,242,False
2024-01-22,BEV-003,STR-013,283,114,39,358,False
2024-01-22,BEV-004,STR-013,85,142,20,207,False
2024-01-22,BEV-005,STR-013,162,38,82,118,False
2024-01-22,BEV-006,STR-013,254,38,31,261,False
2024-01-22,BEV-007,STR-013,113,44,21,136,False
2024-01-22,BEV-008,STR-013,176,75,179,72,False
2024-01-22,BEV-009,STR-013,100,53,77,76,False
2024-01-22,BEV-010,STR-013,189,44,54,179,False
2024-01-22,BEV-011,STR-013,161,126,34,253,False
2024-01-22,BEV-012,STR-013,90,38,83,45,False
2024-01-22,BEV-013,STR-013,256,149,51,354,False
2024-01-22,BEV-014,STR-013,109,128,21,216,False
2024-01-22,BEV-015,STR-013,117,34,85,66,False
2024-01-22,BEV-016,STR-013,154,79,81,152,False
2024-01-22,BEV-017,STR-013,211,102,67,246,False
2024-01-22,BEV-018,STR-013,93,133,86,140,False
2024-01-22,BEV-019,STR-013,160,27,37,150,False
2024-01-22,BEV-020,STR-013,156,112,106,162,False
2024-01-22,BEV-001,STR-014,190,99,84,205,False
2024-01-22,BEV-002,STR-014,129,106,89,146,False
2024-01-22,BEV-003,STR-014,155,57,63,149,False
2024-01-22,BEV-004,STR-014,231,114,64,281,False
2024-01-22,BEV-005,STR-014,245,144,59,330,False
2024-01-22,BEV-006,STR-014,269,84,31,322,False
2024-01-22,BEV-007,STR-014,169,36,205,0,True
2024-01-22,BEV-008,STR-014,179,46,88,137,False
2024-01-22,BEV-009,STR-014,168,44,85,127,False
2024-01-22,BEV-010,STR-014,181,115,52,244,False
2024-01-22,BEV-011,STR-014,283,77,65,295,False
2024-01-22,BEV-012,STR-014,292,143,111,324,False
2024-01-22,BEV-013,STR-014,80,40,30,90,False
2024-01-22,BEV-014,STR-014,80,80,28,132,False
2024-01-22,BEV-015,STR-014,294,22,40,276,False
2024-01-22,BEV-016,STR-014,282,101,71,312,False
2024-01-22,BEV-017,STR-014,269,44,197,116,False
2024-01-22,BEV-018,STR-014,241,37,44,234,False
2024-01-22,BEV-019,STR-014,272,47,51,268,False
2024-01-22,BEV-020,STR-014,83,138,60,161,False
2024-01-22,BEV-001,STR-015,195,89,116,168,False
2024-01-22,BEV-002,STR-015,100,113,33,180,False
2024-01-22,BEV-003,STR-015,227,145,54,318,False
2024-01-22,BEV-004,STR-015,248,140,24,364,False
2024-01-22,BEV-005,STR-015,207,50,96,161,False
2024-01-22,BEV-006,STR-015,179,88,120,147,False
2024-01-22,BEV-007,STR-015,279,36,178,137,False
2024-01-22,BEV-008,STR-015,286,64,103,247,False
2024-01-22,BEV-009,STR-015,190,69,95,164,False
2024-01-22,BEV-010,STR-015,258,139,106,291,False
2024-01-22,BEV-011,STR-015,299,117,66,350,False
2024-01-22,BEV-012,STR-015,195,142,106,231,False
2024-01-22,BEV-013,STR-015,108,22,171,0,True
2024-01-22,BEV-014,STR-015,85,95,82,98,False
2024-01-22,BEV-015,STR-015,276,24,137,163,False
2024-01-22,BEV-016,STR-015,82,23,26,79,False
2024-01-22,BEV-017,STR-015,270,24,88,206,False
2024-01-22,BEV-018,STR-015,268,76,35,309,False
2024-01-22,BEV-019,STR-015,178,102,149,131,False
2024-01-22,BEV-020,STR-015,263,74,68,269,False
2024-01-22,BEV-001,STR-016,245,42,78,209,False
2024-01-22,BEV-002,STR-016,214,57,33,238,False
2024-01-22,BEV-003,STR-016,284,128,79,333,False
2024-01-22,BEV-004,STR-016,264,104,42,326,False
2024-01-22,BEV-005,STR-016,116,135,79,172,False
2024-01-22,BEV-006,STR-016,297,125,154,268,False
2024-01-22,BEV-007,STR-016,136,111,53,194,False
2024-01-22,BEV-008,STR-016,95,133,119,109,False
2024-01-22,BEV-009,STR-016,138,22,35,125,False
2024-01-22,BEV-010,STR-016,264,136,113,287,False
2024-01-22,BEV-011,STR-016,274,38,99,213,False
2024-01-22,BEV-012,STR-016,176,38,118,96,False
2024-01-22,BEV-013,STR-016,115,131,59,187,False
2024-01-22,BEV-014,STR-016,276,79,54,301,False
2024-01-22,BEV-015,STR-016,113,61,69,105,False
2024-01-22,BEV-016,STR-016,121,107,36,192,False
2024-01-22,BEV-017,STR-016,255,41,25,271,False
2024-01-22,BEV-018,STR-016,166,60,68,158,False
2024-01-22,BEV-019,STR-016,103,70,57,116,False
2024-01-22,BEV-020,STR-016,112,47,89,70,False
2024-01-22,BEV-001,STR-017,288,109,74,323,False
2024-01-22,BEV-002,STR-017,161,141,144,158,False
2024-01-22,BEV-003,STR-017,158,121,33,246,False
2024-01-22,BEV-004,STR-017,270,41,90,221,False
2024-01-22,BEV-005,STR-017,97,21,50,68,False
2024-01-22,BEV-006,STR-017,173,108,114,167,False
2024-01-22,BEV-007,STR-017,233,58,115,176,False
2024-01-22,BEV-008,STR-017,96,35,55,76,False
2024-01-22,BEV-009,STR-017,234,61,67,228,False
2024-01-22,BEV-010,STR-017,142,48,51,139,False
2024-01-22,BEV-011,STR-017,209,126,59,276,False
2024-01-22,BEV-012,STR-017,183,33,91,125,False
2024-01-22,BEV-013,STR-017,91,43,105,29,False
2024-01-22,BEV-014,STR-017,107,120,72,155,False
2024-01-22,BEV-015,STR-017,213,49,141,121,False
2024-01-22,BEV-016,STR-017,113,94,113,94,False
2024-01-22,BEV-017,STR-017,260,35,31,264,False
2024-01-22,BEV-018,STR-017,233,46,62,217,False
2024-01-22,BEV-019,STR-017,191,68,148,111,False
2024-01-22,BEV-020,STR-017,216,45,103,158,False
2024-01-22,BEV-001,STR-018,85,32,23,94,False
2024-01-22,BEV-002,STR-018,256,29,57,228,False
2024-01-22,BEV-003,STR-018,122,129,109,142,False
2024-01-22,BEV-004,STR-018,256,131,47,340,False
2024-01-22,BEV-005,STR-018,180,37,38,179,False
2024-01-22,BEV-006,STR-018,90,29,69,50,False
2024-01-22,BEV-007,STR-018,235,72,93,214,False
2024-01-22,BEV-008,STR-018,133,25,118,40,False
2024-01-22,BEV-009,STR-018,185,52,95,142,False
2024-01-22,BEV-010,STR-018,148,115,58,205,False
2024-01-22,BEV-011,STR-018,253,107,47,313,False
2024-01-22,BEV-012,STR-018,284,74,61,297,False
2024-01-22,BEV-013,STR-018,277,70,105,242,False
2024-01-22,BEV-014,STR-018,104,124,115,113,False
2024-01-22,BEV-015,STR-018,102,65,51,116,False
2024-01-22,BEV-016,STR-018,284,33,54,263,False
2024-01-22,BEV-017,STR-018,237,124,77,284,False
2024-01-22,BEV-018,STR-018,201,52,91,162,False
2024-01-22,BEV-019,STR-018,199,50,166,83,False
2024-01-22,BEV-020,STR-018,102,134,131,105,False
2024-01-22,BEV-001,STR-019,133,103,34,202,False
2024-01-22,BEV-002,STR-019,135,111,100,146,False
2024-01-22,BEV-003,STR-019,87,81,210,0,True
2024-01-22,BEV-004,STR-019,133,138,89,182,False
2024-01-22,BEV-005,STR-019,187,107,25,269,False
2024-01-22,BEV-006,STR-019,94,133,107,120,False
2024-01-22,BEV-007,STR-019,84,36,43,77,False
2024-01-22,BEV-008,STR-019,171,136,83,224,False
2024-01-22,BEV-009,STR-019,210,121,165,166,False
2024-01-22,BEV-010,STR-019,298,120,90,328,False
2024-01-22,BEV-011,STR-019,130,73,53,150,False
2024-01-22,BEV-012,STR-019,218,109,88,239,False
2024-01-22,BEV-013,STR-019,192,55,97,150,False
2024-01-22,BEV-014,STR-019,169,139,43,265,False
2024-01-22,BEV-015,STR-019,170,117,72,215,False
2024-01-22,BEV-016,STR-019,139,109,163,85,False
2024-01-22,BEV-017,STR-019,101,43,91,53,False
2024-01-22,BEV-018,STR-019,219,94,66,247,False
2024-01-22,BEV-019,STR-019,139,99,80,158,False
2024-01-22,BEV-020,STR-019,243,26,81,188,False
2024-01-22,BEV-001,STR-020,268,72,97,243,False
2024-01-22,BEV-002,STR-020,235,43,23,255,False
2024-01-22,BEV-003,STR-020,132,32,44,120,False
2024-01-22,BEV-004,STR-020,157,114,47,224,False
2024-01-22,BEV-005,STR-020,151,20,114,57,False
2024-01-22,BEV-006,STR-020,183,134,39,278,False
2024-01-22,BEV-007,STR-020,160,60,30,190,False
2024-01-22,BEV-008,STR-020,266,32,144,154,False
2024-01-22,BEV-009,STR-020,261,46,65,242,False
2024-01-22,BEV-010,STR-020,284,142,67,359,False
2024-01-22,BEV-011,STR-020,119,95,71,143,False
2024-01-22,BEV-012,STR-020,250,71,98,223,False
2024-01-22,BEV-013,STR-020,284,99,93,290,False
2024-01-22,BEV-014,STR-020,113,67,38,142,False
2024-01-22,BEV-015,STR-020,225,100,104,221,False
2024-01-22,BEV-016,STR-020,246,26,97,175,False
2024-01-22,BEV-017,STR-020,85,72,29,128,False
2024-01-22,BEV-018,STR-020,80,48,41,87,False
2024-01-22,BEV-019,STR-020,171,122,200,93,False
2024-01-22,BEV-020,STR-020,202,121,104,219,False
2024-01-22,BEV-001,STR-021,177,78,21,234,False
2024-01-22,BEV-002,STR-021,220,64,93,191,False
2024-01-22,BEV-003,STR-021,253,141,127,267,False
2024-01-22,BEV-004,STR-021,102,51,25,128,False
2024-01-22,BEV-005,STR-021,151,130,38,243,False
2024-01-22,BEV-006,STR-021,154,72,33,193,False
2024-01-22,BEV-007,STR-021,99,148,88,159,False
2024-01-22,BEV-008,STR-021,136,85,37,184,False
2024-01-22,BEV-009,STR-021,218,65,107,176,False
2024-01-22,BEV-010,STR-021,109,26,44,91,False
2024-01-22,BEV-011,STR-021,231,114,81,264,False
2024-01-22,BEV-012,STR-021,255,62,43,274,False
2024-01-22,BEV-013,STR-021,158,55,67,146,False
2024-01-22,BEV-014,STR-021,281,148,68,361,False
2024-01-22,BEV-015,STR-021,86,63,27,122,False
2024-01-22,BEV-016,STR-021,140,45,110,75,False
2024-01-22,BEV-017,STR-021,186,126,53,259,False
2024-01-22,BEV-018,STR-021,200,20,65,155,False
2024-01-22,BEV-019,STR-021,142,34,112,64,False
2024-01-22,BEV-020,STR-021,270,74,79,265,False
2024-01-22,BEV-001,STR-022,136,136,96,176,False
2024-01-22,BEV-002,STR-022,99,108,104,103,False
2024-01-22,BEV-003,STR-022,257,136,25,368,False
2024-01-22,BEV-004,STR-022,243,138,32,349,False
2024-01-22,BEV-005,STR-022,234,102,76,260,False
2024-01-22,BEV-006,STR-022,95,73,27,141,False
2024-01-22,BEV-007,STR-022,292,114,86,320,False
2024-01-22,BEV-008,STR-022,241,98,29,310,False
2024-01-22,BEV-009,STR-022,258,55,101,212,False
2024-01-22,BEV-010,STR-022,206,109,72,243,False
2024-01-22,BEV-011,STR-022,173,108,75,206,False
2024-01-22,BEV-012,STR-022,211,31,132,110,False
2024-01-22,BEV-013,STR-022,260,80,54,286,False
2024-01-22,BEV-014,STR-022,226,138,50,314,False
2024-01-22,BEV-015,STR-022,263,28,106,185,False
2024-01-22,BEV-016,STR-022,104,73,177,0,True
2024-01-22,BEV-017,STR-022,191,60,128,123,False
2024-01-22,BEV-018,STR-022,258,69,119,208,False
2024-01-22,BEV-019,STR-022,196,46,92,150,False
2024-01-22,BEV-020,STR-022,255,130,96,289,False
2024-01-22,BEV-001,STR-023,134,126,92,168,False
2024-01-22,BEV-002,STR-023,213,25,50,188,False
2024-01-22,BEV-003,STR-023,270,37,77,230,False
2024-01-22,BEV-004,STR-023,238,71,79,230,False
2024-01-22,BEV-005,STR-023,223,100,91,232,False
2024-01-22,BEV-006,STR-023,259,35,33,261,False
2024-01-22,BEV-007,STR-023,264,40,188,116,False
2024-01-22,BEV-008,STR-023,248,58,73,233,False
2024-01-22,BEV-009,STR-023,116,72,47,141,False
2024-01-22,BEV-010,STR-023,153,51,195,9,False
2024-01-22,BEV-011,STR-023,104,83,137,50,False
2024-01-22,BEV-012,STR-023,240,122,27,335,False
2024-01-22,BEV-013,STR-023,181,57,110,128,False
2024-01-22,BEV-014,STR-023,171,98,164,105,False
2024-01-22,BEV-015,STR-023,215,20,27,208,False
2024-01-22,BEV-016,STR-023,281,78,158,201,False
2024-01-22,BEV-017,STR-023,114,35,36,113,False
2024-01-22,BEV-018,STR-023,221,24,27,218,False
2024-01-22,BEV-019,STR-023,159,40,72,127,False
2024-01-22,BEV-020,STR-023,137,76,119,94,False
2024-01-22,BEV-001,STR-024,218,90,63,245,False
2024-01-22,BEV-002,STR-024,200,127,36,291,False
2024-01-22,BEV-003,STR-024,240,57,58,239,False
2024-01-22,BEV-004,STR-024,158,69,57,170,False
2024-01-22,BEV-005,STR-024,168,83,33,218,False
2024-01-22,BEV-006,STR-024,204,149,73,280,False
2024-01-22,BEV-007,STR-024,246,100,130,216,False
2024-01-22,BEV-008,STR-024,157,29,109,77,False
2024-01-22,BEV-009,STR-024,123,59,83,99,False
2024-01-22,BEV-010,STR-024,188,89,111,166,False
2024-01-22,BEV-011,STR-024,110,56,39,127,False
2024-01-22,BEV-012,STR-024,280,128,50,358,False
2024-01-22,BEV-013,STR-024,176,90,41,225,False
2024-01-22,BEV-014,STR-024,117,27,39,105,False
2024-01-22,BEV-015,STR-024,113,36,58,91,False
2024-01-22,BEV-016,STR-024,173,101,71,203,False
2024-01-22,BEV-017,STR-024,132,83,73,142,False
2024-01-22,BEV-018,STR-024,188,76,90,174,False
2024-01-22,BEV-019,STR-024,227,80,81,226,False
2024-01-22,BEV-020,STR-024,104,97,75,126,False
2024-01-22,BEV-001,STR-025,106,118,192,32,False
2024-01-22,BEV-002,STR-025,107,60,63,104,False
2024-01-22,BEV-003,STR-025,138,97,91,144,False
2024-01-22,BEV-004,STR-025,268,68,54,282,False
2024-01-22,BEV-005,STR-025,187,119,127,179,False
2024-01-22,BEV-006,STR-025,84,30,173,0,True
2024-01-22,BEV-007,STR-025,165,59,36,188,False
2024-01-22,BEV-008,STR-025,299,133,127,305,False
2024-01-22,BEV-009,STR-025,149,89,72,166,False
2024-01-22,BEV-010,STR-025,189,39,151,77,False
2024-01-22,BEV-011,STR-025,211,32,71,172,False
2024-01-22,BEV-012,STR-025,128,95,58,165,False
2024-01-22,BEV-013,STR-025,88,78,31,135,False
2024-01-22,BEV-014,STR-025,195,22,90,127,False
2024-01-22,BEV-015,STR-025,90,24,20,94,False
2024-01-22,BEV-016,STR-025,242,132,40,334,False
2024-01-22,BEV-017,STR-025,231,101,43,289,False
2024-01-22,BEV-018,STR-025,204,105,26,283,False
2024-01-22,BEV-019,STR-025,121,62,198,0,True
2024-01-22,BEV-020,STR-025,221,44,43,222,False
2024-01-22,BEV-001,STR-026,291,37,31,297,False
2024-01-22,BEV-002,STR-026,231,125,165,191,False
2024-01-22,BEV-003,STR-026,80,34,58,56,False
2024-01-22,BEV-004,STR-026,261,53,192,122,False
2024-01-22,BEV-005,STR-026,259,21,160,120,False
2024-01-22,BEV-006,STR-026,243,129,153,219,False
2024-01-22,BEV-007,STR-026,239,70,35,274,False
2024-01-22,BEV-008,STR-026,125,116,105,136,False
2024-01-22,BEV-009,STR-026,185,33,52,166,False
2024-01-22,BEV-010,STR-026,96,141,107,130,False
2024-01-22,BEV-011,STR-026,223,126,45,304,False
2024-01-22,BEV-012,STR-026,91,94,102,83,False
2024-01-22,BEV-013,STR-026,260,62,48,274,False
2024-01-22,BEV-014,STR-026,212,46,85,173,False
2024-01-22,BEV-015,STR-026,206,75,118,163,False
2024-01-22,BEV-016,STR-026,287,123,49,361,False
2024-01-22,BEV-017,STR-026,287,99,44,342,False
2024-01-22,BEV-018,STR-026,293,87,84,296,False
2024-01-22,BEV-019,STR-026,170,34,56,148,False
2024-01-22,BEV-020,STR-026,226,45,103,168,False
2024-01-22,BEV-001,STR-027,286,29,133,182,False
2024-01-22,BEV-002,STR-027,177,121,74,224,False
2024-01-22,BEV-003,STR-027,233,99,83,249,False
2024-01-22,BEV-004,STR-027,111,40,44,107,False
2024-01-22,BEV-005,STR-027,175,64,105,134,False
2024-01-22,BEV-006,STR-027,262,31,96,197,False
2024-01-22,BEV-007,STR-027,255,122,174,203,False
2024-01-22,BEV-008,STR-027,266,93,134,225,False
2024-01-22,BEV-009,STR-027,149,56,35,170,False
2024-01-22,BEV-010,STR-027,289,131,48,372,False
2024-01-22,BEV-011,STR-027,238,88,107,219,False
2024-01-22,BEV-012,STR-027,177,52,51,178,False
2024-01-22,BEV-013,STR-027,115,22,101,36,False
2024-01-22,BEV-014,STR-027,282,125,162,245,False
2024-01-22,BEV-015,STR-027,266,47,97,216,False
2024-01-22,BEV-016,STR-027,216,45,82,179,False
2024-01-22,BEV-017,STR-027,236,29,118,147,False
2024-01-22,BEV-018,STR-027,234,128,97,265,False
2024-01-22,BEV-019,STR-027,141,115,105,151,False
2024-01-22,BEV-020,STR-027,225,105,126,204,False
2024-01-22,BEV-001,STR-028,224,68,117,175,False
2024-01-22,BEV-002,STR-028,296,24,127,193,False
2024-01-22,BEV-003,STR-028,152,63,60,155,False
2024-01-22,BEV-004,STR-028,231,140,25,346,False
2024-01-22,BEV-005,STR-028,86,39,107,18,False
2024-01-22,BEV-006,STR-028,263,127,98,292,False
2024-01-22,BEV-007,STR-028,279,83,70,292,False
2024-01-22,BEV-008,STR-028,122,63,89,96,False
2024-01-22,BEV-009,STR-028,232,36,156,112,False
2024-01-22,BEV-010,STR-028,118,118,30,206,False
2024-01-22,BEV-011,STR-028,118,58,58,118,False
2024-01-22,BEV-012,STR-028,266,35,55,246,False
2024-01-22,BEV-013,STR-028,132,125,70,187,False
2024-01-22,BEV-014,STR-028,285,29,125,189,False
2024-01-22,BEV-015,STR-028,81,21,79,23,False
2024-01-22,BEV-016,STR-028,249,33,65,217,False
2024-01-22,BEV-017,STR-028,288,70,82,276,False
2024-01-22,BEV-018,STR-028,187,68,211,44,False
2024-01-22,BEV-019,STR-028,245,48,90,203,False
2024-01-22,BEV-020,STR-028,190,143,101,232,False
2024-01-22,BEV-001,STR-029,143,42,107,78,False
2024-01-22,BEV-002,STR-029,102,35,103,34,False
2024-01-22,BEV-003,STR-029,123,79,45,157,False
2024-01-22,BEV-004,STR-029,278,128,113,293,False
2024-01-22,BEV-005,STR-029,144,116,30,230,False
2024-01-22,BEV-006,STR-029,177,148,37,288,False
2024-01-22,BEV-007,STR-029,91,106,72,125,False
2024-01-22,BEV-008,STR-029,168,107,176,99,False
2024-01-22,BEV-009,STR-029,217,149,55,311,False
2024-01-22,BEV-010,STR-029,211,129,74,266,False
2024-01-22,BEV-011,STR-029,120,57,96,81,False
2024-01-22,BEV-012,STR-029,294,75,45,324,False
2024-01-22,BEV-013,STR-029,283,43,57,269,False
2024-01-22,BEV-014,STR-029,172,47,167,52,False
2024-01-22,BEV-015,STR-029,141,29,77,93,False
2024-01-22,BEV-016,STR-029,207,48,61,194,False
2024-01-22,BEV-017,STR-029,238,82,62,258,False
2024-01-22,BEV-018,STR-029,166,26,51,141,False
2024-01-22,BEV-019,STR-029,234,39,113,160,False
2024-01-22,BEV-020,STR-029,196,111,94,213,False
2024-01-22,BEV-001,STR-030,129,86,21,194,False
2024-01-22,BEV-002,STR-030,188,118,90,216,False
2024-01-22,BEV-003,STR-030,228,67,28,267,False
2024-01-22,BEV-004,STR-030,245,47,100,192,False
2024-01-22,BEV-005,STR-030,289,89,59,319,False
2024-01-22,BEV-006,STR-030,137,29,28,138,False
2024-01-22,BEV-007,STR-030,81,20,41,60,False
2024-01-22,BEV-008,STR-030,159,109,62,206,False
2024-01-22,BEV-009,STR-030,283,92,25,350,False
2024-01-22,BEV-010,STR-030,92,90,26,156,False
2024-01-22,BEV-011,STR-030,80,75,65,90,False
2024-01-22,BEV-012,STR-030,226,23,56,193,False
2024-01-22,BEV-013,STR-030,107,63,83,87,False
2024-01-22,BEV-014,STR-030,109,55,81,83,False
2024-01-22,BEV-015,STR-030,260,125,67,318,False
2024-01-22,BEV-016,STR-030,201,23,93,131,False
2024-01-22,BEV-017,STR-030,90,72,23,139,False
2024-01-22,BEV-018,STR-030,203,107,140,170,False
2024-01-22,BEV-019,STR-030,133,103,85,151,False
2024-01-22,BEV-020,STR-030,124,83,77,130,False
2024-01-22,BEV-001,STR-031,265,32,47,250,False
2024-01-22,BEV-002,STR-031,288,71,39,320,False
2024-01-22,BEV-003,STR-031,222,101,46,277,False
2024-01-22,BEV-004,STR-031,186,28,83,131,False
2024-01-22,BEV-005,STR-031,191,139,90,240,False
2024-01-22,BEV-006,STR-031,146,101,44,203,False
2024-01-22,BEV-007,STR-031,288,120,25,383,False
2024-01-22,BEV-008,STR-031,199,135,82,252,False
2024-01-22,BEV-009,STR-031,193,130,68,255,False
2024-01-22,BEV-010,STR-031,277,78,79,276,False
2024-01-22,BEV-011,STR-031,114,24,84,54,False
2024-01-22,BEV-012,STR-031,129,79,55,153,False
2024-01-22,BEV-013,STR-031,94,127,98,123,False
2024-01-22,BEV-014,STR-031,194,122,55,261,False
2024-01-22,BEV-015,STR-031,231,40,80,191,False
2024-01-22,BEV-016,STR-031,81,101,70,112,False
2024-01-22,BEV-017,STR-031,89,84,61,112,False
2024-01-22,BEV-018,STR-031,140,137,101,176,False
2024-01-22,BEV-019,STR-031,213,37,58,192,False
2024-01-22,BEV-020,STR-031,170,131,58,243,False
2024-01-22,BEV-001,STR-032,247,36,34,249,False
2024-01-22,BEV-002,STR-032,297,29,80,246,False
2024-01-22,BEV-003,STR-032,297,50,200,147,False
2024-01-22,BEV-004,STR-032,294,69,117,246,False
2024-01-22,BEV-005,STR-032,202,103,29,276,False
2024-01-22,BEV-006,STR-032,230,64,84,210,False
2024-01-22,BEV-007,STR-032,298,97,24,371,False
2024-01-22,BEV-008,STR-032,207,32,64,175,False
2024-01-22,BEV-009,STR-032,293,120,117,296,False
2024-01-22,BEV-010,STR-032,282,29,30,281,False
2024-01-22,BEV-011,STR-032,173,95,115,153,False
2024-01-22,BEV-012,STR-032,198,55,132,121,False
2024-01-22,BEV-013,STR-032,83,141,40,184,False
2024-01-22,BEV-014,STR-032,228,144,90,282,False
2024-01-22,BEV-015,STR-032,268,113,52,329,False
2024-01-22,BEV-016,STR-032,117,95,213,0,True
2024-01-22,BEV-017,STR-032,118,108,194,32,False
2024-01-22,BEV-018,STR-032,133,81,41,173,False
2024-01-22,BEV-019,STR-032,98,21,21,98,False
2024-01-22,BEV-020,STR-032,229,113,51,291,False
2024-01-22,BEV-001,STR-033,136,119,180,75,False
2024-01-22,BEV-002,STR-033,82,42,34,90,False
2024-01-22,BEV-003,STR-033,83,97,42,138,False
2024-01-22,BEV-004,STR-033,277,89,57,309,False
2024-01-22,BEV-005,STR-033,248,26,87,187,False
2024-01-22,BEV-006,STR-033,284,20,142,162,False
2024-01-22,BEV-007,STR-033,167,29,50,146,False
2024-01-22,BEV-008,STR-033,198,129,87,240,False
2024-01-22,BEV-009,STR-033,204,64,89,179,False
2024-01-22,BEV-010,STR-033,219,122,109,232,False
2024-01-22,BEV-011,STR-033,190,89,36,243,False
2024-01-22,BEV-012,STR-033,196,129,70,255,False
2024-01-22,BEV-013,STR-033,298,138,82,354,False
2024-01-22,BEV-014,STR-033,154,55,99,110,False
2024-01-22,BEV-015,STR-033,166,120,94,192,False
2024-01-22,BEV-016,STR-033,102,34,45,91,False
2024-01-22,BEV-017,STR-033,121,48,180,0,True
2024-01-22,BEV-018,STR-033,262,68,63,267,False
2024-01-22,BEV-019,STR-033,150,94,124,120,False
2024-01-22,BEV-020,STR-033,133,115,104,144,False
2024-01-22,BEV-001,STR-034,183,56,167,72,False
2024-01-22,BEV-002,STR-034,284,43,115,212,False
2024-01-22,BEV-003,STR-034,134,127,47,214,False
2024-01-22,BEV-004,STR-034,285,109,84,310,False
2024-01-22,BEV-005,STR-034,272,25,74,223,False
2024-01-22,BEV-006,STR-034,110,126,29,207,False
2024-01-22,BEV-007,STR-034,91,89,33,147,False
2024-01-22,BEV-008,STR-034,109,138,112,135,False
2024-01-22,BEV-009,STR-034,284,145,94,335,False
2024-01-22,BEV-010,STR-034,281,74,53,302,False
2024-01-22,BEV-011,STR-034,118,101,76,143,False
2024-01-22,BEV-012,STR-034,85,27,49,63,False
2024-01-22,BEV-013,STR-034,291,74,69,296,False
2024-01-22,BEV-014,STR-034,184,35,105,114,False
2024-01-22,BEV-015,STR-034,199,149,69,279,False
2024-01-22,BEV-016,STR-034,143,30,137,36,False
2024-01-22,BEV-017,STR-034,167,23,66,124,False
2024-01-22,BEV-018,STR-034,210,34,71,173,False
2024-01-22,BEV-019,STR-034,183,87,46,224,False
2024-01-22,BEV-020,STR-034,250,100,93,257,False
2024-01-22,BEV-001,STR-035,88,44,71,61,False
2024-01-22,BEV-002,STR-035,144,123,87,180,False
2024-01-22,BEV-003,STR-035,145,52,92,105,False
2024-01-22,BEV-004,STR-035,101,61,92,70,False
2024-01-22,BEV-005,STR-035,283,30,45,268,False
2024-01-22,BEV-006,STR-035,121,97,96,122,False
2024-01-22,BEV-007,STR-035,183,41,77,147,False
2024-01-22,BEV-008,STR-035,216,76,102,190,False
2024-01-22,BEV-009,STR-035,162,50,96,116,False
